num_samples_original,num_features_original,num_samples_after_preprocessing,num_features_after_preprocessing,num_classes,binary_features,categorical_features,numeric_features,class_imbalance,variance_explained,avg_feature_correlation,max_correlation,intrinsic_dimensionality,pca_variance,outlier_fraction,linear_performance,nonlinear_performance,tree_performance
70,7,70,7,2,3,1,3,0.02857142857142858,0.8856133174029105,0.0571396216032359,0.8312384800945102,7.0,1.0,0.0,0.6666234119910591,0.6991643759290819,0.7125098077303958
500,50,500,50,2,0,0,50,0.055999999999999966,0.2018446931836072,0.0205275868511248,0.935612972723503,49.23192755211279,43.0,0.00032,0.6185016324707118,0.55550542186621,0.7765086252315955
1000,50,1000,50,2,0,0,50,0.10999999999999996,0.1761472149978165,0.0140192536560952,0.9287240731679828,50.0,44.0,0.00042,0.6281068468563576,0.6171547277947426,0.8362011106820665
8192,8,8192,8,2,0,0,8,0.017578125000000003,0.6371438133880132,0.0039201001538242,0.0215825980733547,8.0,8.0,0.0,0.6940300915381958,0.7754286378755104,0.8051087871812163
100,10,100,10,2,0,0,10,0.10000000000000003,0.623479715786994,0.0349365821927895,0.1929202919830576,10.0,10.0,0.0,0.8092823387931075,0.7814720860171122,0.7624721498818955
418,18,418,18,2,6,2,10,0.1004784688995215,0.6462580333710511,0.092315268868567,0.6950775941529796,14.779420681868888,1.0,0.0114300903774587,0.6780664102971959,0.6327549427917568,0.6881742293456362
264,2,264,2,2,0,1,1,0.2348484848484849,0.4309548106086137,0.0384935299809031,0.1085953772289595,1.9491027075505576,1.0,0.0763888888888889,0.9293343069331991,0.7451876708968048,0.9124837589465877
100,25,100,25,2,0,0,25,0.059999999999999984,0.3683030634672148,0.0405422257676639,0.858174806592058,25.0,21.0,0.0,0.685601529186029,0.6615823733656551,0.7973704317872442
1000,5,1000,5,2,0,0,5,0.126,1.0000000000000009,0.2165768038351575,0.9274246494125687,5.0,3.0,0.0034,0.6291703744127508,0.7692333427390664,0.8842423172293011
468,2,468,2,2,0,0,2,0.094017094017094,0.9999999999999988,0.0921245852407271,0.3684983409629087,2.0,1.0,0.0,0.46554862526710394,0.6380934103224013,0.8225944121909192
52,9,52,9,2,0,0,9,0.07692307692307694,0.8680238998257248,0.1443283200869215,0.6836689375687309,6.277715426443823,4.0,0.0021367521367521,0.685669045687428,0.8097921176046176,0.8350216334591334
8192,8,8192,8,2,0,0,8,0.004394531249999954,0.6347409276141,0.0029562567853464,0.0171089194689083,8.0,6.0,0.0,0.733140767774756,0.8187239081526064,0.8287402464485214
310,8,310,8,2,0,1,7,0.06451612903225808,0.9969495284907736,0.2524084617738226,0.9984880932855632,3.033999754148145,1.0,0.0,0.9502743496419507,0.8472116703730146,0.9474572080479842
9517,6,9517,6,2,0,0,6,0.00556898182200278,0.9348308751795976,0.0535094872535538,0.4236911387239968,6.0,1.0,0.009229098805646,0.8407008104513399,0.8579157815533911,0.8791093533748816
5110,11,5110,12,2,5,3,4,0.9025440313111546,0.6289598673736189,0.0513079479794405,0.6753423373694319,8.969822725147168,1.0,0.0157089485856609,0.6967517809137872,0.47991011773877723,0.8708493149639364
918,11,918,12,2,4,3,5,0.10675381263616557,0.6608495089724967,0.069785929447862,0.4999123596918835,11.0,2.0,0.0018815607050901,0.8219725408303896,0.7833827721065002,0.8686748809423473
8124,22,8124,23,2,6,17,0,0.03594288527818811,0.4801677754075349,0.0460252097535135,0.9198529099457704,5.269626048584411,13.0,0.0147218119153126,0.9675565840477726,0.898414503933746,0.9952821778185511
1000,20,1000,21,2,6,0,15,0.01400000000000004,0.3489637591512498,0.0173459760438322,0.6593680246182205,20.0,4.0,0.0006,0.5141942888348752,0.5177451166219412,0.4869277033361761
2000,20,2000,21,4,6,0,15,0.0,0.3703040397837315,0.0138438618789271,0.645608752952643,20.0,4.0,0.0003,0.6563806086530845,0.8734986978801933,0.864348441856246
3276,9,3276,10,2,1,0,9,0.21978021978021975,0.6077420112624797,0.0132974589754056,0.1436057670524889,9.0,1.0,0.0053249219915886,0.49979330892195334,0.5189836828123463,0.6019838529648047
25976,24,25976,25,3,4,1,20,0.7340832071526425,0.4820758437490587,0.0543019195615103,0.9412277715647356,20.615238748161,19.0,0.0016584660106141,0.7994456314751659,0.8619101493938143,0.9630552959155252
103904,24,103904,25,3,4,1,20,0.737783595113438,0.480899651408254,0.0542321734147018,0.951243566040668,20.492780130558064,18.0,0.0019367441364321,0.790052633326801,0.7423407067250172,0.9639890984351774
438557,17,438557,18,2,6,5,7,0.16092643705748227,0.3473305857375934,0.0255223077125891,0.9995688577301034,6.231621798254403,28.0,0.0181554731751378,0.5750746023916578,0.5944897452177017,0.8695040137741191
1048575,2,1048575,3,5,0,1,2,0.9924478429151327,1.000000000000008,0.0035282744969291,0.0141130979877167,2.0,1.0,0.0002400192015361,0.5233520754570646,0.6213360108888656,0.9559710008207051
1048575,20,1048575,21,4,3,1,17,0.9754607688256978,0.3376250262090651,0.180287986061219,1.0000000000000009,7.174974178737513,128.0,0.0008392987324063,0.9343555814154579,0.938035955679875,0.9308553206419635
388,12,388,13,2,4,4,5,0.5515463917525772,0.6487002809185506,0.0612590744884905,0.6562236446668727,8.562770642073112,1.0,0.0008591065292096,1.0,0.7044291450329734,0.9967640226822437
2392,14,2392,15,5,6,0,9,0.8376327769347496,0.4190583157898081,0.0151559952603016,0.9202584772039796,14.0,1.0,0.0,0.4203718171830488,0.355070239059247,0.8594647249160466
2126,21,2126,22,3,1,0,21,0.8077553249590388,0.7201402262016725,0.1155311602340542,0.9526809231382524,9.359736350073897,5.0,0.0117815705774313,0.7992493540758491,0.7662166200011004,0.8870462808589016
100000,8,100000,9,2,3,2,4,0.7595103804152166,0.7208420126481099,0.045408255593816,0.339420032531611,7.936382432642349,8.0,0.0197837203453768,0.4818623122044125,0.46896474186403997,0.6316558758256575
11162,16,11162,17,2,4,6,7,0.05232037269306576,0.3068524675229939,0.0254818853311147,0.8334414039158455,10.389361764884097,1.0,0.0197470584721973,0.7667785476348481,0.7123146467744071,0.8212402034181171
4238,15,4238,16,2,7,0,9,0.6960830580462483,0.6255166355732787,0.0610103207197965,0.7833206650929911,13.63223827301634,5.0,0.0082743432436683,0.5993474006839992,0.6142412595902963,0.7131527604962388
1000,9,1000,10,8,1,4,5,0.9312320916905444,0.6846537538844213,0.0403759947936486,0.6301677332476067,9.0,1.0,0.0051111111111111,0.20665230625044803,0.22269779380697538,0.42489280463290696
101,17,101,18,6,15,1,2,0.782608695652174,0.7838476263904866,0.0049035540848359,0.9387449976838876,48.44946875024102,59.0,0.0092983211364614,0.47927018386924053,0.30087771235116967,0.24903932564705752
2499,12,2499,13,31,2,6,5,0.9856801909307876,0.1667061112885196,2.3123250891266e-05,0.7474514142740177,30.765202288042733,2.0,0.0011029548431394,0.9106744698789037,0.07727451199557744,0.5758567847350898
303,13,303,14,2,4,0,10,0.0891089108910891,0.5849961037714556,0.050488740225193,0.5670553898253279,13.0,3.0,0.004061944656004,0.8088435586210908,0.76209777723922,0.8322302524997003
4653,8,4653,9,2,3,2,4,0.31227165269718465,0.7246827719011272,0.0266852351276057,0.2957538638860023,4.999594126671279,4.0,0.0113367719750698,0.6180873299152835,0.6005499728321286,0.8075989061340744
649,32,649,33,13,13,4,16,0.8245614035087719,0.3461017800580826,0.0372555119025862,0.8846614020114036,27.961591937145965,16.0,0.0062596302003081,0.16803684387824144,0.17214535182900195,0.20027297046475404
395,32,395,33,16,13,4,16,0.8360655737704918,0.3440476764787337,0.0385920406075493,0.8668791554155661,26.934780664142814,12.0,0.0054588607594936,0.17210670226543057,0.19722159288907617,0.22621126070358621
200,5,200,6,5,2,2,2,0.7009345794392523,1.0,0.0310252563495512,0.1678522377991172,5.0,2.0,0.001,0.8624821564636479,0.7819466317847662,0.9401063852675469
100,3,100,4,4,0,4,0,0.2,0.1192074616237554,0.008995524246954,1.0,62.053259906888016,89.0,0.0132214765100671,0.4970578803912136,0.5298280423280423,0.3215846653346653
214,9,214,10,6,0,0,10,0.788235294117647,0.8867727031520132,0.0989312479564692,0.8484922857363233,8.175933689283015,5.0,0.0171339563862928,0.6744868032075336,0.4740026314970564,0.720655727138977
9355,11,9355,12,3,0,9,3,0.9630533286859533,0.4844541427026768,0.0012159998321627,0.9923546324067564,7.42554792763343,1.0,0.0030646712987707,0.77393879297217,0.4914623676645437,0.7759196893396694
891,11,891,12,3,2,4,6,0.7864077669902912,0.8366564913635142,3.176294528236129e-06,0.6070197452640497,203.9939292105437,1.0,0.0013365154509779,0.8210979017410117,0.33577468816879064,0.37770060716659604
145,32,145,33,8,6,1,26,0.627906976744186,0.3683369298547229,0.0027985736671708,0.6612904768799728,81.43194824336567,25.0,0.0070935960591133,0.31940265036405624,0.21706748565381173,0.2158507392239756
4410,23,4410,24,18,2,6,16,0.9884393063583815,0.3392674942193923,0.0173375017134236,0.6797463651697909,11.659860789214935,1.0,0.0024548950014788,0.2688774633802626,0.05579662105479488,0.7626336873849832
4410,2,4410,3,2,1,0,2,0.6925170068027211,0.9999999999999984,0.0023526763036737,0.0094107052146948,2.0,1.0,0.0,0.4906348697025671,0.4613808722851769,0.6406172711983132
4024,15,4024,16,2,4,7,5,0.6938369781312127,0.6057593608871701,0.0596670644328015,0.8819169473182585,10.22733708903928,4.0,0.0148277004638833,0.6766520683499619,0.7003784283469133,0.7994794430882951
3762,14,3762,15,2,1,1,13,0.10526315789473686,0.9682460632113312,3.829823430116487e-06,0.9993134427914038,88.16279334396403,2.0,0.0005548751678782,0.9559386730554819,0.7849833686378368,0.9698450129794489
3808,224,3808,225,2,1,2,222,0.1418067226890756,0.3902589796009955,0.0003782407122072,1.0,87.49784015162143,2.0,0.0005817101537322,0.5835509828212472,0.504177456947767,0.787000748731728
4120,224,4120,225,2,3,2,220,0.40339805825242714,0.4190670802734366,0.0003435471472912,1.000000000000005,95.5634293692264,1.0,0.0005324074590597,0.6324853019846581,0.4978510046726852,0.8120481546152155
4797,224,4797,225,2,1,2,222,0.3416718782572441,0.4535532468267919,0.0002578208301377,1.0,87.18176151816044,2.0,0.0004775840243562,0.540451602483679,0.5179877217199994,0.7870631467015098
4960,224,4960,225,2,1,2,222,0.4475806451612903,0.4706317684770219,2.0866878345985893e-05,0.9958556150833394,87.40092131434035,2.0,0.0004581440582646,0.5569689604833729,0.4806138808751541,0.7734519318862455
4392,224,4392,225,2,1,2,222,0.38706739526411654,0.4143030326752873,0.0002946805310744,1.0,87.26465334272945,3.0,0.0005527423467126,0.7023630641634776,0.534654128111902,0.8266426760963722
253680,21,253680,22,8,14,0,8,0.8043346161636622,0.4222658090258486,0.0484718921339875,0.5243492486585936,12.58156129336166,19.0,0.0210226341916877,0.15803167653523895,0.18537706036153864,0.22513940821288472
229925,13,229925,14,2,2,6,6,0.8991959678387136,0.1856074991845532,0.2134396549910369,1.0000000000000009,3.3570569975064006,32.0,0.0072507473154139,0.9833395963554542,0.9652963990756339,0.9998493187911647
241893,13,241893,14,2,2,6,6,0.8763950558022321,0.1994022492175621,0.1964255771850464,1.0000000000000002,3.2566003604999234,30.0,0.007193174120236,0.9912377030008016,0.976491626486049,0.995976199951858
100000,17,100000,18,3,0,1,17,0.4566025876067257,0.7684549416808715,0.1176568940627044,0.9999999997681828,11.372958188336607,9.0,0.0026544913994478,0.3526117004403861,0.4024274273555403,0.5402491274773955
6497,12,6497,13,6,1,0,12,0.9790648988136776,0.7793160756553859,0.1113647989167577,0.7320218519407874,10.869070294144526,1.0,0.0069391000974808,0.19264289157341594,0.24139409370302659,0.36275896410401903
316800,26,316800,27,10,26,1,0,0.0,0.3570719203333338,0.0242801812289564,0.6016797651998296,14.369148126791425,19.0,0.0057230769230769,0.7438629088609904,0.7492617131255327,0.9876145755926643
310,6,310,7,2,1,0,6,0.3548387096774194,0.998987345752668,0.1753506091603291,0.7964608461807292,6.0,4.0,0.0069892473118279,0.7860312333968743,0.8032607223074862,0.7954280021435953
310,6,310,7,3,0,1,6,0.42857142857142855,0.998987345752668,0.1753506091603291,0.7964608461807292,6.0,4.0,0.0069892473118279,0.7756279192217214,0.8153577954329898,0.7780011354285206
15000,4,15000,5,15,0,1,4,0.0,1.0000000000000382,0.0570221492154312,0.7366902887305555,4.0,1.0,0.0166666666666666,0.19012823300147916,0.2834964895357873,1.0
13393,11,13393,12,4,1,1,10,0.0002986857825567834,0.8875719001290479,0.1617958301233963,0.8059672163148769,11.0,6.0,0.0024911249431521,0.480337430291615,0.546780464270359,0.6537465825336333
240,6,240,7,6,0,2,5,0.0,0.7415116730398745,0.0356015254195964,0.6899220696557744,5.238657908803785,1.0,0.0109126984126984,0.8948072558198975,0.5410051822933368,0.9616978001072428
395,32,395,33,16,13,4,16,0.8360655737704918,0.3440476764787337,0.0385920406075493,0.8668791554155661,26.934780664142814,12.0,0.0054588607594936,0.17210670226543057,0.19722159288907617,0.22621126070358621
649,32,649,33,13,13,4,16,0.8245614035087719,0.3461017800580826,0.0372555119025862,0.8846614020114036,27.961591937145965,16.0,0.0062596302003081,0.16803684387824144,0.17214535182900195,0.20027297046475404
1100,20,1100,21,6,1,0,20,0.8121546961325967,0.7539110644286083,0.2724911545947897,0.7559503164351918,20.0,5.0,0.0,0.5206778272396543,0.5283285812500511,0.5812813366976646
10000,17,10000,18,3,0,1,17,0.7093023255813954,0.9997514087251528,0.0782298266313358,0.9999999996248062,8.45915037068378,1.0,0.0110411764705882,0.9479643290915217,0.5597949007485076,0.9363911501148268
768,8,768,9,2,1,0,8,0.3020833333333333,0.817299923769867,0.0758332889376094,0.5483476212941928,8.0,2.0,0.01513671875,0.6780316552226228,0.7250207755132051,0.7256277578040633
768,8,768,9,2,1,0,8,0.3020833333333333,0.817299923769867,0.0758332889376094,0.5483476212941928,8.0,2.0,0.01513671875,0.6780316552226228,0.7250207755132051,0.7256277578040633
4981,10,4981,11,2,6,2,3,0.9004216020879342,0.6845682683204604,0.0655186966798454,0.6745497463379461,7.420183734602356,2.0,0.0161814896607107,0.7027237796679433,0.7237351811691101,0.8676314796771262
1000000,7,1000000,8,2,5,0,3,0.7531101244049762,0.7465905745723298,0.0067106501678528,0.2059310939559906,5.438549340965711,7.0,0.0057054159499937,0.4769381169595371,0.4806171136252327,0.49770272878214605
667,19,667,20,2,3,1,16,0.7151424287856072,0.1627056668935717,0.0123113346190478,0.9999999521420624,7.169472227267783,7.0,0.0166019931210865,0.7099980887889626,0.6570593108710604,0.8353813768908019
2666,19,2666,20,2,3,1,16,0.7089272318079519,0.1500876424366138,0.0096396874163473,0.9999999509217512,12.809238816363331,7.0,0.0154505538149243,0.68978294437362,0.6572059919012009,0.8597633863924262
70692,17,70692,18,2,13,0,5,0.0,0.4678170517967956,0.0467773295791046,0.5129113399212176,9.644199572139174,15.0,0.0198705882352941,0.5025474041287881,0.5008081984722336,0.5022074819625922
26083,13,26083,14,2,4,0,10,0.0535764375876578,0.5652071675282888,0.0472311172485826,0.5785208753096198,4.188465539034041,12.0,0.0038378919341915,0.5015852801772734,0.6443236250097334,0.6922705368237277
40910,10,40910,11,2,7,0,4,0.0002444390124663741,0.6332466048414025,0.0304214585247923,0.359015694123416,5.289661782037486,10.0,0.0029761190447617,0.6338036595024987,0.7102863189554892,0.7806670838095675
213328,48,213328,49,11,2,3,44,0.9954396992666543,0.4271389905395975,0.0467251407372189,1.0,8.234536622938249,42.0,0.0173334582109429,0.9067777524926438,0.8691212691095043,0.9511313785905257
1190,11,1190,12,2,4,0,8,0.05714285714285709,0.6705337348252638,0.0692822550779471,0.5263274466051755,9.43300392408647,2.0,0.002139037433155,0.7666934071238082,0.7733727549214784,0.8547388629343527
10000,11,10000,12,2,4,1,7,0.5925999999999999,0.5006300494100672,0.0089641306486502,0.3191337532189577,11.0,3.0,0.0018272727272727,0.6122378658219584,0.48847165845192536,0.7833422797319439
545,12,545,13,3,6,1,6,0.23705722070844687,0.6302823852366061,0.0417667669152178,0.3477182701859859,8.484845844236391,1.0,0.0077981651376146,0.4355464218143455,0.5104803753256304,0.48875970517965506
1470,34,1470,35,17,4,6,25,0.9713467048710601,0.325954698959772,0.0247144325426565,0.9502179726971997,30.8566934216092,2.0,0.0019207683073229,0.2460477257093885,0.15464693469821175,0.4826372060314797
2096,11,2096,12,2,2,10,0,0.23532219570405727,0.3773961444084819,2.8801084767468053e-07,0.3738346145149026,84.0450786822766,1695.0,0.0006683042641652,0.9218790295753969,0.9026928582793277,0.8829339614299925
2627,9,2627,10,8,3,3,4,0.9659024103468548,0.7213200100541364,0.053769589610426,0.5750884499438857,8.353140059692473,1.0,0.0026646364674533,0.19332744019672607,0.09126411192714168,0.5372966818265973
8068,10,8068,11,4,3,4,4,0.09936984973339791,0.6743339848950828,0.0485937599436824,0.5951788730245869,9.082643904047297,1.0,0.0022930094199305,0.3938950978079952,0.2650760062366872,0.5124665091029601
614,12,614,13,2,6,3,4,0.37459283387622144,0.6158906581190584,2.4419114183167225e-05,0.6011991850620205,87.65382240048397,2.0,0.0017904869289234,0.7614369955151762,0.49026803899795995,0.7268209625954692
2111,16,2111,17,7,5,4,8,0.12680577849117178,0.57424573163063,0.0469299286751427,0.6268152289034817,8.347002206288318,2.0,0.006483893889152,0.6267841039536252,0.6386252529451716,0.8672384026235004
4981,10,4981,11,2,6,2,3,0.9004216020879342,0.6845682683204604,0.0655186966798454,0.6745497463379461,7.420183734602356,2.0,0.0161814896607107,0.7027237796679433,0.7237351811691101,0.8676314796771262
201,10,201,11,2,6,2,3,0.6019900497512438,0.7123675894693942,0.0687267019655233,0.5709436900383562,7.959253803593071,2.0,0.0039800995024875,0.6458675126875177,0.6790069219872921,0.6373652425012093
10127,22,10127,23,2,2,4,17,0.6786807544188802,0.5095695086353145,0.0420824652275766,0.999999999964785,20.81399476990825,1.0,0.0062972970546783,1.0,0.4635477494599982,1.0
55692,26,55692,27,2,6,1,20,0.16796671866874677,0.4929898654859435,0.0602456768327586,0.9004610497407513,22.38744718000581,19.0,0.0075628590923293,0.9769709318129278,0.9116463901553143,0.9853801778385342
2627,10,2627,11,4,3,4,4,0.283763277693475,0.6604108150621435,0.049894785225915,0.5750884499438857,9.29297683713396,1.0,0.002398172820708,0.28459132891207445,0.2145636367474285,0.3140074998003094
8068,10,8068,11,4,3,4,4,0.09936984973339791,0.6743339848950828,0.0485937599436824,0.5951788730245869,9.082643904047297,1.0,0.0022930094199305,0.3938950978079952,0.2650760062366872,0.5124665091029601
630,8,630,9,5,0,0,9,0.0,0.9993849802903632,0.4063957263541304,1.0,2.190412079006137,1.0,0.0,0.9608053946701475,0.9854708854812643,1.0
3276,9,3276,10,2,1,0,9,0.21978021978021975,0.6077420112624797,0.0132974589754056,0.1436057670524889,9.0,1.0,0.0053249219915886,0.49979330892195334,0.5189836828123463,0.6019838529648047
2111,16,2111,17,7,5,4,8,0.12680577849117178,0.5742460999342871,0.0469299286751427,0.6268152289034817,8.347002206070325,2.0,0.006483893889152,0.6267841039536252,0.6193041468457243,0.8576808890003035
195,13,195,14,2,2,0,12,0.025641025641025616,0.710677754784736,0.0955819573196334,0.8227446952315576,11.182811540171851,1.0,0.0055226824457593,0.8707354229191804,0.7798073106359255,0.8950671999710149
70,17,70,18,6,15,1,2,0.6,0.2764785935254996,0.0231363446188792,1.0,53.6967852061249,42.0,0.0115966386554621,0.9017857142857143,0.8710126429489174,0.5059212985170578
539383,8,539383,9,2,1,3,5,0.060522420896835856,0.1242713878206924,0.1194457036666898,1.000000000000001,8.632131247305436,527.0,0.0044286748915112,0.9782127057965928,0.5537363431605745,0.9331936477112256
66,4,66,5,2,1,4,0,0.0,0.9999999999999998,0.0421696140921842,0.2029290660200982,4.0,4.0,0.0,0.4544988970724264,0.5041483516483516,0.47420408409959497
989,7,989,8,2,3,3,2,0.7229524772497472,0.6847776071435736,4.828685356090863e-06,0.8050519459984814,59.94922286331044,1.0,0.0012762336925694,0.9277961785391181,0.6251379944536986,0.7089780957237043
1987,9,1987,10,2,6,0,4,0.2853548062405637,0.653377708026986,0.033475783158549,0.4880413944136412,6.596245553666671,1.0,0.0,0.6201127406175629,0.7047783488140772,0.7904453479370984
3000,17,3000,18,5,0,14,4,0.01748542880932556,0.0424327028217761,3.5787606048475888e-06,0.0937974759495646,224.2212445371276,2.0,0.0006608062185865,0.1981200040906197,0.1955964374558837,0.19229180707663754
